Elapsed time,Driver,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
'0:06.571',17b,-1.154,1.761,5.904,9.3,67.0,10.16,37.85
'0:06.573',17b,-1.152,1.761,5.904,9.3,67.0,10.16,37.85
'0:06.575',17b,-1.145,1.761,5.904,9.3,67.0,10.16,37.85
'0:06.577',17b,-1.14,1.761,5.904,9.3,67.0,10.16,37.85
'0:06.579',17b,-1.135,1.761,5.904,9.3,67.0,10.16,37.85
'0:06.581',17b,-1.123,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.583',17b,-1.129,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.585',17b,-1.14,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.587',17b,-1.143,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.589',17b,-1.141,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.591',17b,-1.132,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.593',17b,-1.124,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.595',17b,-1.123,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.597',17b,-1.12,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.599',17b,-1.112,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.601',17b,-1.11,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.603',17b,-1.111,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.605',17b,-1.116,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.607',17b,-1.126,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.609',17b,-1.138,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.611',17b,-1.149,0.932,5.894,9.297,67.0,10.17,37.87
'0:06.613',17b,-1.149,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.615',17b,-1.145,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.617',17b,-1.149,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.619',17b,-1.145,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.621',17b,-1.146,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.623',17b,-1.155,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.625',17b,-1.157,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.627',17b,-1.15,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.629',17b,-1.146,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.631',17b,-1.155,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.633',17b,-1.161,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.635',17b,-1.161,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.637',17b,-1.162,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.639',17b,-1.174,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.641',17b,-1.19,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.643',17b,-1.199,0.932,5.887,9.3,67.0,10.17,37.88
'0:06.645',17b,-1.194,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.647',17b,-1.187,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.649',17b,-1.189,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.651',17b,-1.19,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.653',17b,-1.195,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.655',17b,-1.2,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.657',17b,-1.19,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.659',17b,-1.187,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.661',17b,-1.194,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.663',17b,-1.187,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.665',17b,-1.181,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.667',17b,-1.183,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.669',17b,-1.178,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.671',17b,-1.184,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.673',17b,-1.192,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.675',17b,-1.184,1.512,5.879,9.315,67.0,10.19,37.9
'0:06.677',17b,-1.183,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.679',17b,-1.185,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.681',17b,-1.188,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.683',17b,-1.193,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.685',17b,-1.181,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.688',17b,-1.173,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.690',17b,-1.183,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.692',17b,-1.179,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.694',17b,-1.179,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.696',17b,-1.19,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.698',17b,-1.199,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.700',17b,-1.225,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.702',17b,-1.253,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.704',17b,-1.268,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.706',17b,-1.273,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.708',17b,-1.265,1.512,5.872,9.325,67.0,10.19,37.91
'0:06.710',17b,-1.243,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.712',17b,-1.192,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.714',17b,-1.12,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.716',17b,-1.034,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.718',17b,-0.91,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.720',17b,-0.775,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.722',17b,-0.642,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.724',17b,-0.449,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.726',17b,-0.249,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.728',17b,-0.093,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.730',17b,0.07,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.732',17b,0.201,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.734',17b,0.276,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.736',17b,0.259,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.738',17b,0.051,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.740',17b,-0.275,0.622,5.864,9.325,67.0,10.21,37.91
'0:06.742',17b,-0.514,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.744',17b,-0.652,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.746',17b,-0.842,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.748',17b,-1.028,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.750',17b,-1.106,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.752',17b,-1.141,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.754',17b,-1.182,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.756',17b,-1.226,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.758',17b,-1.234,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.760',17b,-1.217,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.762',17b,-1.204,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.764',17b,-1.19,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.766',17b,-1.174,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.768',17b,-1.155,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.770',17b,-1.14,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.772',17b,-1.139,0.622,5.857,9.322,67.0,10.21,37.9
'0:06.774',17b,-1.14,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.776',17b,-1.138,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.778',17b,-1.137,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.780',17b,-1.137,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.782',17b,-1.144,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.784',17b,-1.149,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.786',17b,-1.141,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.788',17b,-1.14,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.790',17b,-1.144,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.792',17b,-1.143,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.794',17b,-1.14,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.796',17b,-1.141,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.798',17b,-1.14,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.800',17b,-1.129,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.802',17b,-1.127,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.804',17b,-1.132,0.704,5.849,9.315,67.0,10.18,37.87
'0:06.806',17b,-1.132,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.808',17b,-1.132,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.810',17b,-1.127,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.813',17b,-1.122,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.815',17b,-1.124,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.817',17b,-1.126,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.819',17b,-1.123,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.821',17b,-1.121,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.823',17b,-1.117,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.825',17b,-1.116,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.827',17b,-1.117,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.829',17b,-1.116,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.831',17b,-1.115,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.833',17b,-1.109,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.835',17b,-1.1,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.837',17b,-1.1,0.704,5.842,9.305,67.0,10.18,37.82
'0:06.839',17b,-1.105,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.841',17b,-1.099,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.843',17b,-1.089,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.845',17b,-1.08,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.847',17b,-1.074,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.849',17b,-1.074,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.851',17b,-1.077,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.853',17b,-1.066,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.855',17b,-1.069,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.857',17b,-1.08,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.859',17b,-1.072,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.861',17b,-1.061,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.863',17b,-1.056,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.865',17b,-1.055,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.867',17b,-1.056,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.869',17b,-1.054,1.098,5.834,9.29,67.0,10.16,37.76
'0:06.871',17b,-1.055,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.873',17b,-1.057,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.875',17b,-1.051,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.877',17b,-1.046,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.879',17b,-1.039,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.881',17b,-1.034,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.883',17b,-1.033,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.885',17b,-1.026,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.887',17b,-1.018,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.889',17b,-1.018,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.891',17b,-1.022,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.893',17b,-1.021,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.895',17b,-1.019,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.897',17b,-1.022,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.899',17b,-1.022,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.901',17b,-1.024,1.098,5.827,9.27,67.0,10.16,37.71
'0:06.903',17b,-1.023,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.905',17b,-1.016,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.907',17b,-1.01,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.909',17b,-1.0,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.911',17b,-0.979,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.913',17b,-0.957,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.915',17b,-0.956,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.917',17b,-0.952,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.919',17b,-0.934,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.921',17b,-0.945,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.923',17b,-0.947,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.925',17b,-0.918,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.927',17b,-0.894,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.929',17b,-0.869,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.931',17b,-0.866,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.933',17b,-0.881,0.932,5.82,9.245,80.0,10.13,37.68
'0:06.935',17b,-0.88,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.938',17b,-0.867,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.940',17b,-0.864,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.942',17b,-0.863,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.944',17b,-0.848,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.946',17b,-0.829,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.948',17b,-0.824,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.950',17b,-0.82,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.952',17b,-0.811,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.954',17b,-0.803,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.956',17b,-0.798,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.958',17b,-0.79,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.960',17b,-0.781,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.962',17b,-0.78,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.964',17b,-0.772,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.966',17b,-0.768,0.932,5.812,9.21,80.0,10.13,37.64
'0:06.968',17b,-0.779,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.970',17b,-0.783,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.972',17b,-0.78,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.974',17b,-0.776,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.976',17b,-0.762,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.978',17b,-0.754,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.980',17b,-0.746,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.982',17b,-0.734,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.984',17b,-0.735,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.986',17b,-0.74,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.988',17b,-0.747,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.990',17b,-0.759,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.992',17b,-0.773,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.994',17b,-0.778,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.996',17b,-0.779,0.787,5.802,9.163,80.0,10.13,37.6
'0:06.998',17b,-0.803,0.787,5.802,9.163,80.0,10.13,37.6
'0:07.000',17b,-0.824,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.002',17b,-0.833,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.004',17b,-0.838,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.006',17b,-0.835,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.008',17b,-0.838,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.010',17b,-0.831,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.012',17b,-0.836,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.014',17b,-0.868,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.016',17b,-0.889,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.018',17b,-0.894,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.020',17b,-0.9,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.022',17b,-0.924,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.024',17b,-0.949,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.026',17b,-0.957,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.028',17b,-0.969,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.030',17b,-0.973,0.787,5.797,9.108,80.0,10.13,37.55
'0:07.032',17b,-0.975,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.034',17b,-0.983,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.036',17b,-0.98,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.038',17b,-0.982,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.040',17b,-0.986,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.042',17b,-0.991,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.044',17b,-1.0,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.046',17b,-1.007,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.048',17b,-1.006,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.050',17b,-1.004,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.052',17b,-0.997,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.054',17b,-1.001,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.056',17b,-1.004,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.058',17b,-0.989,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.060',17b,-0.982,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.063',17b,-0.984,0.849,5.79,9.054,80.0,10.13,37.49
'0:07.065',17b,-0.994,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.067',17b,-1.004,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.069',17b,-1.0,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.071',17b,-0.993,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.073',17b,-1.001,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.075',17b,-1.005,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.077',17b,-0.995,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.079',17b,-0.993,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.081',17b,-0.994,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.083',17b,-0.999,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.085',17b,-1.018,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.087',17b,-1.019,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.089',17b,-1.007,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.091',17b,-0.993,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.093',17b,-0.973,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.095',17b,-0.984,0.849,5.785,9.004,80.0,10.13,37.43
'0:07.097',17b,-0.993,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.099',17b,-0.991,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.101',17b,-0.996,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.103',17b,-0.984,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.105',17b,-0.986,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.107',17b,-1.005,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.109',17b,-0.988,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.111',17b,-0.968,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.113',17b,-0.975,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.115',17b,-0.98,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.117',17b,-0.989,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.119',17b,-0.994,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.121',17b,-0.988,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.123',17b,-0.975,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.125',17b,-0.966,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.127',17b,-0.977,0.849,5.78,8.964,80.0,10.13,37.38
'0:07.129',17b,-0.983,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.131',17b,-0.975,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.133',17b,-0.968,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.135',17b,-0.957,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.137',17b,-0.957,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.139',17b,-0.967,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.141',17b,-0.964,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.143',17b,-0.958,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.145',17b,-0.96,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.147',17b,-0.96,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.149',17b,-0.963,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.151',17b,-0.955,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.153',17b,-0.938,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.155',17b,-0.945,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.157',17b,-0.956,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.159',17b,-0.953,0.849,5.772,8.939,80.0,10.13,37.33
'0:07.161',17b,-0.966,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.163',17b,-0.973,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.165',17b,-0.95,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.167',17b,-0.921,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.169',17b,-0.905,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.171',17b,-0.911,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.173',17b,-0.925,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.175',17b,-0.935,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.177',17b,-0.93,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.179',17b,-0.912,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.181',17b,-0.896,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.183',17b,-0.903,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.185',17b,-0.916,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.188',17b,-0.923,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.190',17b,-0.935,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.192',17b,-0.936,1.222,5.765,8.932,80.0,10.13,37.26
'0:07.194',17b,-0.922,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.196',17b,-0.913,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.198',17b,-0.912,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.200',17b,-0.911,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.202',17b,-0.912,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.204',17b,-0.914,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.206',17b,-0.917,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.208',17b,-0.918,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.210',17b,-0.913,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.212',17b,-0.911,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.214',17b,-0.916,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.216',17b,-0.919,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.218',17b,-0.921,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.220',17b,-0.921,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.222',17b,-0.922,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.224',17b,-0.922,1.222,5.76,8.957,80.0,10.13,37.15
'0:07.226',17b,-0.917,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.228',17b,-0.917,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.230',17b,-0.918,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.232',17b,-0.923,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.234',17b,-0.928,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.236',17b,-0.923,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.238',17b,-0.913,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.240',17b,-0.917,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.242',17b,-0.919,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.244',17b,-0.912,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.246',17b,-0.925,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.248',17b,-0.935,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.250',17b,-0.922,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.252',17b,-0.899,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.254',17b,-0.88,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.256',17b,-0.875,1.222,5.752,8.989,80.0,10.13,37.04
'0:07.258',17b,-0.878,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.260',17b,-0.87,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.262',17b,-0.863,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.264',17b,-0.874,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.266',17b,-0.892,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.268',17b,-0.902,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.270',17b,-0.895,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.272',17b,-0.884,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.274',17b,-0.889,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.276',17b,-0.897,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.278',17b,-0.901,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.280',17b,-0.905,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.282',17b,-0.913,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.284',17b,-0.907,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.286',17b,-0.886,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.288',17b,-0.879,1.222,5.747,9.029,80.0,10.13,36.96
'0:07.290',17b,-0.903,1.243,5.74,9.079,80.0,10.13,36.93
